f0_mean,f0_stddev,f0_range,f1_mean,f1_stddev,f1_range,f2_mean,f2_stddev,f2_range,f3_mean,f3_stddev,f3_range,f4_mean,f4_stddev,f4_range,loudness_mean,loudness_stddev,loudness_range,hnr_mean,hnr_stddev,hnr_range,jitter,jitter_abs,jitter_rap,jitter_ppq5,jitter_ddp,shimmer,shimmer_db,shimmer_apq3,shimmer_apq5,shimmer_apq11,shimmer_dda,gne_ratio,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,cpp_mean,cpp_var,spir,dur_med,dur_mad,silence_ratio,rel_f0_sd,rel_se0_sd,file,emotion,intensity,actor,gender
242.32840649979497,38.97037602903934,235.208842650624,911.9571307698318,459.8021147563936,2364.917020239882,2018.875375446422,518.2682656146064,2523.0881098962354,3082.779348138868,484.8222910143269,2897.1706559226463,4083.5522053640775,454.6817481089504,2258.2907920357543,31.290083370154804,23.752200321406328,97.92863467089867,11.615940378479552,8.461696768023359,38.628833632365925,0.0306153005312676,0.0001258314363642,0.0147150640483285,0.0180181987560828,0.0441451921449855,0.1284253090436828,1.2285361805571842,0.0410701239838554,0.0750492148474998,0.1840334329978,0.1232103719515663,0.915432508213716,-556.5906982421875,46.99350738525391,-6.833803653717041,13.075366020202637,-8.581158638000488,6.520519256591797,-5.024289608001709,-4.615214347839356,-2.2360851764678955,-2.7050249576568604,-4.297089576721191,-0.6526451706886292,2.396048784255981,-1.053335428237915,35675.41015625,2650.462646484375,1055.162353515625,590.774658203125,698.8613891601562,183.82798767089844,262.7696228027344,187.38526916503903,156.01063537597656,184.85958862304688,115.99563598632812,110.07596588134766,75.31135559082031,124.156494140625,,,1.4482259232440262,1.1655000000000002,0.0575000000000001,68.47826086956522,0.4711187506270505,0.1161186068737494,01-01-05-01-01-01-08.wav,angry,1,8,female
196.7330257941324,59.76347625669093,234.62412665652025,807.3369497012599,404.59885056378255,1968.3012652398315,1875.8143676242648,424.990420617379,2902.265405962461,2966.4568507749404,397.8923033982916,3060.8156966131583,3874.81440805549,422.4683721287119,2413.436997940351,30.33025324565351,29.256897681756005,113.6972313023671,7.087423048151471,4.665763334256539,22.103018124103613,0.0363047402334161,0.000185302874601,0.0162482793644584,0.0190189241197553,0.0487448380933753,0.1484279519974076,1.440716189536046,0.0568254464297583,0.1015901980161247,0.2034286280799989,0.170476339289275,0.919962694033534,-489.8204956054688,39.65689849853516,-5.913443565368652,11.51168727874756,-4.048992156982422,-9.47696018218994,-4.740334987640381,-16.33624839782715,-5.4938836097717285,-4.658608913421631,-12.824592590332031,0.2242606580257415,-5.373669624328613,-1.8305469751358032,40591.375,2448.68310546875,844.1212158203125,564.1072387695312,383.682861328125,331.4754333496094,292.6952209472656,406.2076721191406,143.5810089111328,108.42960357666016,259.0353698730469,33.44986343383789,154.772216796875,45.45720291137695,,,1.3522650439486144,1.0845000000000002,0.0144999999999998,66.4819944598338,0.6233510107404886,0.1313772350410652,01-01-08-02-01-01-21.wav,surprised,2,21,male
216.25626905513724,42.90387231533723,302.9930942738407,683.1582676461429,232.33463564536527,1396.9385249262427,1829.0561797439093,394.3353463752396,2220.644340001937,2955.9769450388794,457.2016796055805,2325.182970736417,4270.131129131619,702.2607190971071,2301.8510394006507,-38.30666605337044,141.92080558795465,364.87484258528366,12.674691093218687,6.641817646442021,28.055404978983443,0.01719293774976,7.944301820053161e-05,0.0069474699084075,0.0091632948720639,0.0208424097252225,0.0979990082262264,0.9970848050081336,0.0316509114293326,0.0487946869738173,0.0926813458745234,0.094952734287998,0.9444468962171492,-570.2802124023438,41.48128509521485,-20.670713424682617,-0.8132976293563843,-22.39628219604492,-10.340405464172363,-13.944218635559082,-13.279329299926758,-7.538477897644043,-6.574916839599609,-4.239253044128418,-4.500152111053467,-4.299685001373291,-2.1815035343170166,26599.888671875,2657.14990234375,1232.4080810546875,969.1187133789062,551.1990966796875,246.1526336669922,479.6639709472656,236.61802673339844,159.480224609375,165.81166076660156,93.36707305908205,117.73926544189452,103.7541961669922,73.28731536865234,,,0.9697851319816956,1.1235000000000002,0.0864999999999998,60.421545667447305,0.5459615435973887,0.150351892006827,01-01-07-01-01-01-24.wav,disgust,1,24,female
200.7425610746349,35.229496314336814,125.00665706233592,804.7641865794895,363.8797669414314,2027.132476179042,1812.1951914046908,451.55504878350513,2596.0875257244807,3056.324112207774,518.0597886043307,2699.877568002896,4062.218691061785,557.3846950725056,2527.712985560176,6.959809899886355,80.59012122086986,367.7819840507772,11.92421556382684,6.513359382000443,26.59264861067393,0.0199417847938698,0.0001000633310186,0.0082028638378987,0.0092046695522537,0.0246085915136963,0.0922385639012347,0.934180015236688,0.0306888861644105,0.0531550611545254,0.0990784186225355,0.0920666584932315,0.9266449179250196,-573.2029418945312,37.45232391357422,-5.721745491027832,3.800818920135498,-6.191352367401123,-9.73837184906006,-10.494440078735352,-11.608227729797363,-5.094820499420166,-1.1492230892181396,-10.424819946289062,0.3776485621929168,-5.808126926422119,-1.262632131576538,25778.0390625,2667.641357421875,500.72662353515625,757.8186645507812,314.533447265625,297.78204345703125,266.5155639648437,214.195541381836,233.6189422607422,63.908729553222656,124.89454650878906,79.19489288330078,130.9622344970703,30.875873565673828,,,1.2658227848101269,1.0660000000000005,0.0159999999999999,67.66304347826087,0.6552245538877095,0.1758443394786925,01-01-05-01-01-01-22.wav,angry,1,22,female
233.7318697356153,24.19994346794528,101.7286802268776,917.3004133208796,424.6943955543472,2083.5183099223755,1890.668477767096,357.3169259552964,2384.954570767826,2916.7096241458,500.84150061701285,2853.1435937661845,3805.2735223699374,556.5195691618562,2361.881052053566,39.6879206851636,23.45642555405132,72.32866876074637,14.499705027131284,8.434726729978818,34.33688181581292,0.0180400569678377,7.747827254523304e-05,0.0065980487106779,0.0082033039049221,0.0197941461320339,0.0834435962129033,0.977118355942694,0.0273168729222563,0.0432920511897816,0.0926409808909512,0.0819506187667691,0.8972701516008095,-465.641357421875,49.75433349609375,-21.47110939025879,9.911258697509766,-2.214632749557495,-18.96707534790039,-11.51998233795166,-13.776771545410156,-7.246594905853271,1.5564825534820557,-7.934208393096924,-1.5415520668029783,-1.2206733226776123,-4.519064903259277,24328.72265625,2108.773681640625,1481.4385986328125,439.1984558105469,433.1142578125,584.52490234375,270.0742492675781,296.6257629394531,194.21080017089844,82.0959701538086,131.7274169921875,81.56463623046875,67.71476745605469,105.51465606689452,17.67920308748472,28.94811716018286,1.1441647597254003,1.0139999999999998,0.0590000000000001,60.42780748663101,0.4703320323640259,0.145221981231926,01-01-03-02-01-01-09.wav,happy,2,9,male
263.50876179967617,92.19080714153704,402.8731413903658,916.4050777490448,487.4603800803964,1964.0026442082767,1998.063510110392,561.7503548747412,2774.5178847773323,3087.675790129682,482.5267781369311,2651.950565007949,4192.440480591095,521.1830935765599,2432.086561677279,26.557406342782155,52.96403734762063,368.9521766078002,11.453044675163724,9.705555999734065,39.10376238026373,0.0316381926642004,0.0001207842192886,0.0149200273258072,0.0168555804219835,0.0447600819774217,0.0791974129587724,1.047800451810894,0.025841468181856,0.0456508032788773,0.0869753579990956,0.077524404545568,0.8212777469787208,-522.1701049804688,35.26899337768555,3.7933640480041504,8.32404899597168,-6.727875232696533,-0.1930682957172393,-15.23964786529541,-8.333208084106445,-13.683877944946287,1.0279982089996338,-8.500923156738281,-2.865870475769043,-0.607990026473999,-2.1883623600006104,21005.49609375,2746.485107421875,709.7139892578125,369.8214416503906,656.3980102539062,253.3777618408203,412.5852661132813,181.6240234375,270.864501953125,118.46720123291016,128.92909240722656,79.73365020751953,78.2055435180664,82.6523208618164,,,0.782683135624312,1.133,0.0060000000000001,68.47599164926932,0.9862726921483924,0.208243952706223,01-01-07-02-01-01-19.wav,disgust,2,19,male
133.42369364577843,55.96286774703464,406.2509000244783,958.7406438309794,482.8609089200024,2553.3388986756986,1944.4223149748225,555.4893638833045,3040.4344607622124,3027.2900952110863,508.3955840295833,2648.6210989666656,4080.048633220216,482.1443064806806,2509.01626269478,18.75167869558009,26.271137936822427,356.04858024167874,10.883681818447394,7.116031967101121,29.884381752062563,0.0253761229893706,0.000192543960625,0.0105097988003559,0.014277183473437,0.0315293964010678,0.1111357237305712,1.0377612346705514,0.0343416465893037,0.0550694751533272,0.0857578509354862,0.1030249397679112,0.921480675140167,-693.9691162109375,65.89287567138672,5.216277599334717,19.94918632507324,3.8195512294769287,1.3067892789840698,-3.6060385704040527,-0.8159013986587524,0.4191078245639801,3.534209728240967,0.3616842329502105,1.414720892906189,-0.6995810866355896,3.3237407207489014,26221.62109375,4420.103515625,672.3981323242188,703.46435546875,221.63316345214844,318.4323425292969,241.3739624023437,192.6536407470703,119.74295043945312,130.7076873779297,95.494873046875,43.52745056152344,92.25164794921876,38.80995941162109,,,1.3483335440104494,1.061,0.0379999999999999,75.07002801120449,1.0020437686865449,0.2010232071874239,01-01-01-01-01-01-05.wav,neutral,1,5,male
258.92805634673886,37.09349953087033,147.56589754801735,753.097272271582,282.68241284340627,2196.823515467694,1876.7367013990108,407.390069998499,2315.779302804579,3070.216418063834,459.6070383525264,2503.9306146888894,4324.225047193905,501.7682925191023,1935.506797775297,-1.8655494372208408,110.4183864454048,369.9641910824079,12.385427508656004,8.437255038937572,33.07944150945483,0.0138569966856415,5.367358080083766e-05,0.0066989688277908,0.0076563799313091,0.0200969064833725,0.0874020748460059,0.9734404415222996,0.0272312962588675,0.0447227848432075,0.0930186499110761,0.0816938887766027,0.9090993776222732,-503.84222412109375,19.41563606262207,-13.08019733428955,1.9436362981796265,-26.15627670288086,-8.916938781738281,-24.393383026123047,-9.362098693847656,-3.3213162422180176,-2.944149971008301,-1.186382293701172,-4.6634626388549805,-3.336809635162353,-4.447048664093018,21908.439453125,1743.8470458984375,1197.9383544921875,714.1912231445312,777.3917846679688,339.564208984375,454.890380859375,163.48422241210938,152.458984375,84.64221954345703,86.4739761352539,176.44383239746094,58.851219177246094,76.56765747070312,,,1.0836070569909586,1.0505,0.0375,62.148337595907925,0.5343307453481275,0.1662429433295053,01-01-07-02-01-01-14.wav,disgust,2,14,female
109.599071051453,18.3968646080814,78.52475320865157,907.778153127823,422.4865531425272,1955.995969928461,1984.832670061234,441.2882550945311,2635.374533968266,3029.303660382718,539.7705847637307,2834.98881680094,4094.526557639994,550.3732523281972,2399.0194803258955,10.767639282826524,49.735251456640526,354.90848151048937,8.345571383420193,5.4618436271820325,22.10289290250025,0.0299991666030933,0.0002745577999511,0.0132001944011413,0.015267850243642,0.0396005832034241,0.1283483961583792,1.1391116835839863,0.0562208493486466,0.0723774144879613,0.0971551654203681,0.16866254804594,0.9077050705134436,-719.5856323242188,66.44862365722656,1.9554197788238523,18.113656997680664,4.806604385375977,2.8758790493011475,-3.644181489944458,-3.355344295501709,0.4770906567573547,1.824547529220581,-0.9354539513587952,7.871121406555176,-3.482503890991211,3.4445788860321045,41411.19140625,3268.45458984375,660.4718627929688,396.5706176757813,304.1688842773437,199.69140625,252.5391082763672,237.5053253173828,93.70958709716795,69.5599365234375,105.89593505859376,113.47588348388672,163.98439025878906,38.86594009399414,,,1.8686131386861309,1.0435,0.0585000000000001,70.1923076923077,0.4734425280726535,0.1259284646988987,01-01-07-01-01-01-13.wav,disgust,1,13,male
381.0271809574208,78.14745819459053,255.60279302808448,787.5149650411371,309.2231751568857,1566.2470744778263,1781.3307465127664,362.8541636824538,2272.40192154629,3024.714505909481,507.6508325200974,2509.8767632113822,3999.248950340013,643.7755047424961,2430.0499146627503,-16.517852990503236,128.71545256364365,373.7329019171194,15.869271509548517,7.483352004332757,36.61117404821959,0.0171249587431609,4.462506383759228e-05,0.0077056317660941,0.0094571206233063,0.0231168952982824,0.0982616935245507,1.0287562146301874,0.0360517729566281,0.056169480948412,0.097890374425979,0.1081553188698845,0.8752616790326652,-498.82122802734375,19.012910842895508,-31.938745498657227,-6.118155956268311,-18.261133193969727,-11.911686897277832,-15.851887702941896,-20.075239181518555,-10.573530197143556,0.7185245752334595,-12.317523956298828,8.478641510009766,5.0337677001953125,6.442366600036621,25382.11328125,1214.2276611328125,1488.3248291015625,849.441650390625,639.724365234375,354.70294189453125,375.7606201171875,457.8860473632813,246.9814300537109,200.99473571777344,287.38262939453125,321.83306884765625,326.43365478515625,417.9255981445313,,,1.275764461986206,1.1255,0.0355,61.90476190476191,0.459837791004441,0.1788433396949168,01-01-04-02-01-01-18.wav,sad,2,18,female
225.386128766472,38.11555760893044,205.69248308687088,793.3095304088914,350.94836195726003,1651.1880911878911,1914.947793042085,431.8037542070192,2590.1816200197213,3060.577388261227,406.8305467445692,2919.029108717463,4239.35313054876,615.9710831151411,2452.830481317026,-12.861619427763788,97.90142394522604,359.6688724580033,11.720145824457177,8.185197766795307,30.01583274653188,0.0248824675509623,0.0001105373540216,0.0114614159294394,0.0147891529376344,0.0343842477883182,0.0922642486612557,1.0645426754724794,0.0332260486526909,0.0469487557156979,0.067991932156722,0.0996781459580728,0.9408789544051226,-678.7758178710938,38.99389266967773,-1.41398286819458,8.19953727722168,-9.90916633605957,-2.4912474155426025,-12.70472240447998,-11.092900276184082,-9.533573150634766,-3.235639810562134,-9.2134370803833,-5.084115028381348,-2.977811813354492,-5.17780351638794,36685.75390625,2591.411376953125,653.5501708984375,253.69497680664065,420.2913208007813,175.47018432617188,321.9310913085937,177.98440551757812,168.01119995117188,46.30409622192383,89.93882751464844,54.442626953125,24.62096405029297,73.69512176513672,,,1.627753191922275,1.071,0.0250000000000001,73.05389221556887,0.6523363602370419,0.1475587902009056,01-01-04-01-01-01-04.wav,sad,1,4,female
