anger_mean,disgust_mean,fear_mean,happiness_mean,sadness_mean,surprise_mean,neutral_mean,AU01_mean,AU02_mean,AU04_mean,AU05_mean,AU06_mean,AU07_mean,AU09_mean,AU10_mean,AU11_mean,AU12_mean,AU14_mean,AU15_mean,AU17_mean,AU20_mean,AU23_mean,AU24_mean,AU25_mean,AU26_mean,AU28_mean,AU43_mean,mouth_openness_mean,anger_std,disgust_std,fear_std,happiness_std,sadness_std,surprise_std,neutral_std,AU01_std,AU02_std,AU04_std,AU05_std,AU06_std,AU07_std,AU09_std,AU10_std,AU11_std,AU12_std,AU14_std,AU15_std,AU17_std,AU20_std,AU23_std,AU24_std,AU25_std,AU26_std,AU28_std,AU43_std,mouth_openness_std,file,emotion,intensity,actor,gender
0.0018353711348026,0.4996190071105957,0.0010650963522493,0.4244268536567688,0.0004316861159168,0.048270434141159,0.0243515763431787,0.4276343882083893,0.2154454290866851,0.2581686079502105,0.3385220170021057,0.7526178956031799,1.0,0.3074591159820556,0.8465258479118347,0.4000000059604645,0.8643019795417786,0.6084320545196533,0.4452041983604431,0.5514011383056641,0.8999999761581421,0.3915281891822815,0.146554559469223,0.943577766418457,0.6685870885848999,0.0382408909499645,0.0299787316471338,39.56087039108231,0.0032461318187415,0.3523298501968384,0.0009289296576753,0.3250661492347717,0.0003335895016789,0.1182972118258476,0.0195551495999097,0.0801754519343376,0.0534267574548721,0.0980360954999923,0.0103134317323565,0.1189640909433364,0.0,0.0449198186397552,0.1332808583974838,0.5163977742195129,0.1316734105348587,0.1154265627264976,0.1682072430849075,0.1156587079167366,0.3162277638912201,0.1429815739393234,0.2433190196752548,0.1723212301731109,0.1145198121666908,0.0349797569215297,0.006806822028011,5.861122977424876,01-01-03-01-01-01-13.mp4,happy,1,13,male
0.0633659213781356,0.481468915939331,0.0080842431634664,0.0006542812334373,0.0336868539452552,0.0032048113644123,0.4095349907875061,0.4353171288967132,0.1365488320589065,0.5575557947158813,0.3020931184291839,0.3347947895526886,0.5,0.3420283198356628,0.6536607146263123,0.3000000119209289,0.2053969651460647,0.3641108274459839,0.480093240737915,0.576392650604248,0.3000000119209289,0.3865452408790588,0.2695071101188659,0.5356807112693787,0.4242920279502868,0.1892098039388656,0.0884008556604385,32.90330008828904,0.0532933436334133,0.4395695328712463,0.0136476885527372,0.0004935911274515,0.0407641194760799,0.0056698997505009,0.4106253087520599,0.0317546501755714,0.0497701130807399,0.1388667374849319,0.047141645103693,0.1588322818279266,0.527046263217926,0.1586001515388488,0.2303681522607803,0.4830459058284759,0.149619922041893,0.1256398856639862,0.1955595016479492,0.1596889942884445,0.4830459058284759,0.0907094851136207,0.2420449554920196,0.4887874126434326,0.2863357663154602,0.1810957044363021,0.08797238022089,9.270356136544605,01-01-04-02-01-01-13.mp4,sad,2,13,male
0.1598038226366043,0.2701895236968994,0.0022939771879464,0.0091472547501325,0.0026541617698967,0.143672302365303,0.4122389853000641,0.3764256536960602,0.1693745553493499,0.5535914897918701,0.3416242301464081,0.384070485830307,0.7272727489471436,0.2864187061786651,0.619932234287262,0.3636363744735718,0.2765554189682007,0.3578692376613617,0.434286504983902,0.4916512370109558,0.5454545617103577,0.3359885811805725,0.242626279592514,0.7477841973304749,0.5665424466133118,0.1080608814954757,0.0613594688475132,45.17063927324148,0.1607194989919662,0.4097447097301483,0.002458150498569,0.0176803916692733,0.0036943091545253,0.2783489823341369,0.4209219217300415,0.0374195799231529,0.0503610745072364,0.1614845097064972,0.0669757202267646,0.1793150603771209,0.4670993685722351,0.1545915305614471,0.3216901421546936,0.5045249462127686,0.2397331446409225,0.1411607563495636,0.2110237032175064,0.1850457042455673,0.5222329497337341,0.0857869684696197,0.2690452337265014,0.3783336877822876,0.24098901450634,0.1016202270984649,0.0257017239928245,26.202910859940832,01-01-05-02-01-01-13.mp4,angry,2,13,male
0.1579547822475433,0.0964056402444839,0.0324886962771415,0.001838942640461,0.0189869794994592,0.1535259634256363,0.538798987865448,0.3582755923271179,0.1887117475271225,0.465074360370636,0.3720147013664245,0.3287587761878967,0.4000000059604645,0.2962682545185089,0.4016275405883789,0.6000000238418579,0.147418588399887,0.2761661410331726,0.4273205399513244,0.5410827398300171,0.3000000119209289,0.3333342373371124,0.1711163818836212,0.8629347681999207,0.6642807722091675,0.1156452074646949,0.0435002669692039,36.05738905560359,0.1583359092473983,0.1360370516777038,0.0396094061434268,0.0016177989309653,0.0227420851588249,0.2100533097982406,0.3673596084117889,0.0587743483483791,0.0906500741839408,0.1773113310337066,0.0181635487824678,0.138651043176651,0.5163977742195129,0.1259993910789489,0.2359820753335952,0.5163977742195129,0.0966381132602691,0.079774796962738,0.1831295639276504,0.1831160336732864,0.4830459058284759,0.1031104177236557,0.1556663513183593,0.2803386151790619,0.2507446110248565,0.0626926720142364,0.0206047594547271,14.82248530141402,01-01-06-01-01-01-13.mp4,fearful,1,13,male
0.0146004008129239,0.7948988676071167,0.0017808774719014,0.0022937660105526,0.0035619586706161,0.0061674946919083,0.1766965985298156,0.4003925323486328,0.3404894769191742,0.1098459586501121,0.3822973966598511,0.3693996369838714,0.4000000059604645,0.1934350132942199,0.6058397889137268,0.3000000119209289,0.5279885530471802,0.3664683401584625,0.4047223031520843,0.6585820317268372,0.4000000059604645,0.3781347274780273,0.3731561601161957,0.55430668592453,0.434408962726593,0.0436739437282085,0.0200877040624618,30.03167958147708,0.0128205753862857,0.2405683249235153,0.001602687058039,0.0027067456394433,0.0040876818820834,0.0108048664405941,0.2331077456474304,0.0602455474436283,0.0569062158465385,0.0783024504780769,0.0342841371893882,0.0792464986443519,0.5163977742195129,0.0268459785729646,0.340823233127594,0.4830459058284759,0.2121237963438034,0.0746608227491378,0.1166931018233299,0.125297412276268,0.5163977742195129,0.0747618079185485,0.2791118919849396,0.4547354280948639,0.2520985901355743,0.0415637865662574,0.0045651537366211,8.031312506702077,01-01-02-01-01-01-13.mp4,calm,1,13,male
0.1039926260709762,0.2118548303842544,0.2597325444221496,0.0054048486053943,0.1258069723844528,0.0043765543960034,0.2888316214084625,0.2417191416025161,0.1634819954633712,0.6682507991790771,0.4112998843193054,0.3803490698337555,0.5454545617103577,0.3011901974678039,0.4498390853404999,0.7272727489471436,0.4131813049316406,0.3920779526233673,0.3774574398994446,0.4242862462997436,0.5454545617103577,0.2882359623908996,0.1193932816386222,0.6969716548919678,0.3130969405174255,0.0707347244024276,0.0347452126443386,31.363822929261552,0.1650668829679489,0.2895701825618744,0.2486665993928909,0.0085639357566833,0.1992075890302658,0.0099734226241707,0.4395929276943207,0.1060776039958,0.0405578054487705,0.2297978699207306,0.0825585797429084,0.267897367477417,0.5222329497337341,0.2158541977405548,0.4302815496921539,0.4670993685722351,0.3531064689159393,0.2262614965438842,0.1306415945291519,0.1231482699513435,0.5222329497337341,0.103266566991806,0.1191260442137718,0.4531142711639404,0.216092437505722,0.0387207008898258,0.0274436231702566,9.880382806221144,01-01-07-01-01-01-02.mp4,disgust,1,2,female
0.0247777421027421,0.0014896577922627,0.0135983470827341,0.0108866104856133,0.0022699423134326,0.2302515506744384,0.7167261242866516,0.153360366821289,0.121678851544857,0.3175521492958069,0.4774100482463836,0.1603073477745056,0.0,0.0908778011798858,0.0973599031567573,0.3636363744735718,0.1376466155052185,0.1688476055860519,0.0886411592364311,0.4084593057632446,0.4545454680919647,0.3541352450847626,0.1295198053121566,0.4675608575344085,0.3895147144794464,0.0709346979856491,0.0226114280521869,28.09391873630761,0.0324713438749313,0.0020072651095688,0.0196014288812875,0.0112489741295576,0.0011609887005761,0.2911892235279083,0.323271244764328,0.0413557700812816,0.0268645100295543,0.1016521155834198,0.0740384235978126,0.0855739340186119,0.0,0.0251828748732805,0.1644760519266128,0.5045249462127686,0.1186095401644706,0.0584354177117347,0.0409124642610549,0.1185849010944366,0.5222329497337341,0.1092123687267303,0.1074927821755409,0.508847713470459,0.3872005343437195,0.0555148757994174,0.005867370404303,9.828289385264185,01-01-01-01-01-01-02.mp4,neutral,1,2,female
0.26368248462677,0.0080107599496841,0.2274729758501052,0.0020936992950737,0.0918722674250602,0.0525407083332538,0.3543271124362945,0.229974552989006,0.1529745906591415,0.6230351328849792,0.4466024339199066,0.22039695084095,0.3333333432674408,0.1546330004930496,0.1450135260820388,0.75,0.1408101916313171,0.1379778534173965,0.2407870292663574,0.4042807519435882,0.5,0.2218156605958938,0.1307235211133957,0.6026286482810974,0.4927729070186615,0.0495098792016506,0.0430177710950374,37.67026559926302,0.3068782687187195,0.0118817826732993,0.2528149485588074,0.001712211756967,0.1604905873537063,0.1127977073192596,0.3758877515792846,0.1019941940903663,0.0721300542354583,0.1955122798681259,0.0837840363383293,0.1169051378965377,0.4923659861087799,0.0964963212609291,0.2291590571403503,0.4522670209407806,0.1256354600191116,0.0541820526123046,0.1433975398540496,0.1428075730800628,0.5222329497337341,0.044398870319128,0.1515914797782898,0.4862070679664612,0.3918182551860809,0.0349671021103858,0.0454209633171558,23.65657893531975,01-01-05-02-01-01-02.mp4,angry,2,2,female
0.0180330891162157,0.0080892294645309,0.7264223694801331,0.0017637353157624,0.0050075720064342,0.0509241446852684,0.1897598356008529,0.3192462921142578,0.2547887563705444,0.4919646084308624,0.613459050655365,0.26426962018013,0.0,0.1318802237510681,0.3499804437160492,0.6363636255264282,0.4044606387615204,0.2697596848011017,0.2421928346157074,0.3662234246730804,0.8181818127632141,0.2477170079946518,0.0468385852873325,0.8794879913330078,0.4760290086269378,0.0989971086382865,0.0197322275489568,35.046682403164375,0.0214265324175357,0.0146851697936654,0.4003114104270935,0.0023743922356516,0.0030756907071918,0.1289729177951812,0.3759007751941681,0.1157061532139778,0.083787515759468,0.2054295390844345,0.0851229876279831,0.1070446744561195,0.0,0.0320535227656364,0.2668797969818115,0.5045249462127686,0.2360359281301498,0.1243732720613479,0.1389764547348022,0.0661104992032051,0.4045199155807495,0.0586958229541778,0.0464308932423591,0.2630759179592132,0.2711919844150543,0.166344329714775,0.005330987740308,6.854836624197815,01-01-06-01-01-01-02.mp4,fearful,1,2,female
0.0074789403006434,0.0043993624858558,0.0152969574555754,0.3733959496021271,0.0060524293221533,0.1122117415070533,0.4811646044254303,0.168149247765541,0.173010841012001,0.2654043436050415,0.3949039578437805,0.3772569298744201,0.1538461595773697,0.1479189991950988,0.3734605610370636,0.3076923191547394,0.4365400075912475,0.3976745009422302,0.2744141817092895,0.4970402419567108,0.5384615659713745,0.3925428092479706,0.2176254540681839,0.5356410145759583,0.2618455588817596,0.0717309340834617,0.0205127391964197,29.41513228710725,0.0116857979446649,0.0043948926031589,0.0165996775031089,0.2889109551906585,0.0110105136409401,0.202343001961708,0.3277080357074737,0.0416485145688056,0.0594639554619789,0.1407160460948944,0.06533083319664,0.201157346367836,0.3755338191986084,0.0441884770989418,0.3186200857162475,0.4803844690322876,0.321588397026062,0.1346570253372192,0.1637456566095352,0.1266856491565704,0.5188745260238647,0.1264840960502624,0.206550121307373,0.5109549760818481,0.2440296709537506,0.0269344262778759,0.0079824263229966,8.342329443087838,01-01-02-02-01-01-02.mp4,calm,2,2,female
0.0204562377184629,0.001503946725279,0.1623351126909256,0.0108491322025656,0.0070667373947799,0.2711911499500274,0.5265976190567017,0.2220602184534073,0.2170099318027496,0.2415233701467514,0.4815451800823211,0.175252616405487,0.0,0.0986392274498939,0.0874909982085228,0.6363636255264282,0.1554492563009262,0.1590498834848404,0.0977454409003257,0.3729306161403656,0.5454545617103577,0.296915054321289,0.0708860084414482,0.7367864847183228,0.4896937608718872,0.0837524011731147,0.0551321506500244,32.61596563973735,0.0339919477701187,0.0013889181427657,0.2790163159370422,0.0115923006087541,0.0122644146904349,0.3280559480190277,0.4276781976222992,0.0997720137238502,0.1469019800424575,0.1620317250490188,0.1537370085716247,0.0713545158505439,0.0,0.0259293485432863,0.0882344171404838,0.5045249462127686,0.1012448891997337,0.0523526072502136,0.0460166037082672,0.0671344920992851,0.5222329497337341,0.0867099985480308,0.0575258582830429,0.4331197440624237,0.3482165038585663,0.0817996636033058,0.11084945499897,10.246982296481171,01-01-08-01-01-01-02.mp4,surprised,1,2,female
0.0012805224396288,0.0008783776429481,0.0039324583485722,0.8791514039039612,0.0009843391599133,0.0730664283037185,0.0407064817845821,0.2050530016422271,0.1786239594221115,0.2067591696977615,0.317685067653656,0.7018460631370544,0.9090909361839294,0.2244809567928314,0.8625574111938477,0.6363636255264282,0.8585352301597595,0.7368749976158142,0.4928679764270782,0.488589733839035,0.5454545617103577,0.4630083739757538,0.2870437800884247,0.636798083782196,0.3259712159633636,0.1777495890855789,0.0279739033430814,34.122744345636505,0.0007053819135762,0.0006925933994352,0.0032512990292161,0.0990457758307457,0.0016783173196017,0.1056482419371604,0.0615166053175926,0.0633629560470581,0.0221478976309299,0.1213084161281585,0.0466915816068649,0.1457873433828354,0.3015113472938537,0.0858848318457603,0.2358246743679046,0.5045249462127686,0.1539863348007202,0.1147420182824134,0.2114387899637222,0.1674863994121551,0.5222329497337341,0.1204374209046363,0.2959754168987274,0.4921647012233734,0.267643928527832,0.1304917931556701,0.0171021446585655,10.202740138767522,01-01-03-01-01-01-02.mp4,happy,1,2,female
0.0144806196913123,0.009251482784748,0.0137426452711224,0.2132765799760818,0.0048576896078884,0.1309200525283813,0.6134709715843201,0.1931949853897094,0.1470898389816284,0.3921992778778076,0.3691121637821197,0.3622786104679107,0.1666666716337204,0.2023383975028991,0.4582150280475616,0.5833333134651184,0.3819271624088287,0.3613884449005127,0.2276509255170822,0.4674898684024811,0.5833333134651184,0.3911779820919037,0.2084434628486633,0.6433435082435608,0.3753055036067962,0.074092648923397,0.2146892547607422,30.63183867491991,0.0220691505819559,0.0203180108219385,0.0167598966509103,0.2588554620742798,0.0032919805962592,0.246993288397789,0.3387851417064667,0.0704682171344757,0.0408946610987186,0.1690432727336883,0.1181075051426887,0.1968687772750854,0.3892494738101959,0.1259802281856537,0.2778703868389129,0.5149286389350891,0.2828308343887329,0.1347080469131469,0.1057183593511581,0.1087558269500732,0.5149286389350891,0.1083631440997123,0.1846413314342498,0.4732970893383026,0.3461339771747589,0.0550761111080646,0.3536697328090668,10.06452555319267,01-01-02-01-01-01-02.mp4,calm,1,2,female
0.4438086450099945,0.016531927511096,0.1035020872950553,0.0030721442308276,0.0643024072051048,0.0075805722735822,0.3612022399902344,0.2071302980184555,0.1124322637915611,0.7036259770393372,0.3718866109848022,0.2317792773246765,0.4545454680919647,0.1663911491632461,0.2547601759433746,0.6363636255264282,0.1693518906831741,0.2404599040746688,0.1626538187265396,0.3813144862651825,0.4545454680919647,0.3294364809989929,0.1139868199825286,0.6366762518882751,0.4673448801040649,0.0663796514272689,0.0636848956346511,31.37449755680761,0.3409344851970672,0.0192900672554969,0.1165615394711494,0.0031882191542536,0.0661590173840522,0.0083919623866677,0.4111472368240356,0.0694672241806984,0.0258636455982923,0.1896078735589981,0.0986977219581604,0.1582091152667999,0.5222329497337341,0.1273890137672424,0.2977247238159179,0.5045249462127686,0.1424124538898468,0.118280217051506,0.0891419500112533,0.0743433386087417,0.5222329497337341,0.1132638826966285,0.1283387541770935,0.5010160207748413,0.3584128320217132,0.0552809052169323,0.082667738199234,11.659764362182557,01-01-05-01-01-01-02.mp4,angry,1,2,female
0.0019113334128633,0.0002207960205851,0.0227495208382606,0.0008903496782295,0.0007302335579879,0.8081954121589661,0.1653023809194564,0.7695693969726562,0.671191930770874,0.1018503084778785,0.66993647813797,0.1337065249681472,0.0,0.0944966450333595,0.0879538729786872,0.5833333134651184,0.1336268633604049,0.2152952402830124,0.1530607193708419,0.3902723491191864,0.6666666865348816,0.3543775975704193,0.0846389830112457,0.7233956456184387,0.5798562169075012,0.0879451856017112,0.0365411303937435,36.16475596053752,0.0026887427084147,0.0001627558667678,0.0361257754266262,0.0013401313917711,0.0011138835689052,0.3759818375110626,0.3821580111980438,0.2807691693305969,0.2506693005561828,0.0657593384385109,0.0715350806713104,0.0416665263473987,0.0,0.0308272261172533,0.1401119828224182,0.5149286389350891,0.1165294051170349,0.0940203294157981,0.0790648460388183,0.0818226858973503,0.4923659861087799,0.1129286289215087,0.0835943147540092,0.4017898440361023,0.3334179222583771,0.0694887042045593,0.0125213610008358,19.639773801644623,01-01-08-02-01-01-02.mp4,surprised,2,2,female
